Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,VEN,Venezuela,58.95355126,57.57418669,59.16472651,66.85755949,65.83115242,62.23720488,65.656765,67.47738923,72.64642266,82.23045073,90.24421115,90.73758427,92.59685507,90.4491363,93.87050829,92.07301335,92.56843076,97.16479192,93.52644197,99.59667266,102.5786896,105.3839899,106.2211181,110.1930104,122.5537513,119.9214977,133.4485253,133.8289289,135.5656243,131.9338864,137.74567,143.279492,148.0942663,142.9995336,149.7009097,155.9352345,158.9798011,155.9666306,164.0991479,165.2441386,176.7906453,172.9572097,193.7897842,192.9631067,191.9180306,175.9296054,162.9335253,151.9583125,140.7646926,119.4987852,72.32920074,71.17753746,77.84704667,84.59529148
CO2,VGB,British Virgin Islands,0.007337851,0.007332953,0.008927154,0.00900697,0.008028165,0.009714987,0.008810145,0.009724958,0.00972721,0.009621311,0.009513216,0.013962458,0.01305529,0.012797169,0.009518623,0.009555504,0.006063501,0.016902682,0.01824819,0.018710053,0.018273808,0.018355766,0.018484006,0.01802076,0.018360509,0.01804872,0.023438785,0.024067121,0.024703177,0.024965796,0.027695669,0.027644702,0.030923948,0.034395793,0.035489691,0.03727665,0.044781917,0.048618482,0.054901181,0.063383578,0.070476423,0.055198044,0.056955893,0.065375653,0.070029649,0.071695661,0.077208167,0.067074174,0.086422279,0.079284672,0.064294047,0.071122598,0.071410573,0.075289179
CO2,VNM,Viet Nam,17.50443294,17.52044005,16.98142987,18.92330404,15.77539388,18.55623125,13.55622259,14.74931814,14.93301108,15.576231,16.26779012,16.73623781,18.12023062,19.54242331,19.59315017,19.75396505,21.68088143,24.11445897,23.67100339,20.32629263,20.57348847,20.71633392,21.69327025,25.40080785,29.86228716,34.34805086,38.67756525,44.61004706,49.86935348,51.08542171,56.51746322,62.07061449,73.05591417,77.61567464,91.89190885,100.5092453,103.1143925,114.262858,125.7350782,140.7632181,156.7211219,156.6912766,156.1398334,163.0681214,178.8300845,200.7053062,224.4548294,230.403723,283.8603006,338.9459652,352.0639069,341.1051354,324.9006892,372.9485199
CO2,VUT,Vanuatu,0.075139145,0.075148419,0.080135546,0.09642596,0.118363845,0.09775142,0.096312887,0.101696729,0.100920564,0.108455157,0.116793655,0.10117789,0.099668183,0.098554988,0.087991514,0.111183435,0.089530932,0.0882965,0.116525376,0.098990301,0.102456735,0.095546286,0.053522138,0.054251582,0.055757103,0.050633835,0.051199567,0.052748835,0.054277465,0.054271226,0.084971459,0.098933466,0.097348342,0.112140939,0.087349658,0.089145564,0.080252572,0.130916099,0.128642562,0.14421358,0.154808234,0.179632953,0.147665312,0.151026736,0.175262355,0.159207187,0.165863495,0.189896592,0.248288615,0.246973829,0.250919291,0.263113669,0.2777603,0.287301314
CO2,WSM,Samoa,0.065899774,0.065905375,0.070265568,0.084517821,0.103708365,0.085667289,0.084405172,0.089117977,0.088433192,0.095022365,0.102315057,0.101256919,0.113938706,0.11265761,0.125628431,0.111240446,0.084133689,0.095756947,0.096577001,0.119455183,0.12362694,0.128225855,0.125318059,0.142787274,0.146736337,0.133170352,0.134690128,0.138726741,0.142757424,0.142708959,0.188388286,0.203583669,0.210305558,0.21424022,0.210574758,0.217796282,0.218659347,0.238074346,0.24410949,0.248233003,0.263069108,0.2676855,0.268077318,0.278716094,0.286449608,0.328727513,0.354054879,0.361318627,0.358360297,0.40258858,0.409212075,0.429106905,0.452935358,0.46844804
CO2,YEM,Yemen,1.627518111,1.640702831,1.925013117,2.34227343,2.331021472,2.232294382,2.730719823,2.776491987,3.045426289,3.256301161,4.102339258,4.116006753,4.591219644,5.049953951,5.164895467,5.51240915,5.820015043,6.375111219,6.866879797,7.087801899,7.107251326,8.902190895,9.594947878,8.678306793,10.02529593,11.15573758,11.42323323,12.28784277,13.08312644,14.73951936,15.74421449,16.76954001,16.81560525,19.53489037,20.43955426,22.02181104,22.94456101,24.3228135,25.24604172,27.63424222,26.34390986,23.00010937,22.00179925,28.7864633,28.35416811,14.2508335,10.62876441,10.39218221,12.15429951,12.46461992,11.50392836,11.54830242,11.19060846,10.89883896
CO2,ZAF,South Africa,185.5725486,184.4691315,191.1060295,208.2694296,215.0110762,230.9326664,245.3505916,245.1086222,223.0682449,228.5781069,242.8106191,256.4962581,262.9899179,265.1803188,282.7178706,287.417052,285.0960478,301.1459894,304.7400679,301.4593759,314.2299497,306.1301208,299.6452738,301.7975606,308.5728378,325.1992649,336.3682444,351.22539,357.2640361,340.7725755,347.2973001,357.4031235,370.7863398,393.5907844,425.7612475,436.2792265,440.6038137,459.9636692,487.9087241,456.9358955,464.3343291,444.6378366,460.8900762,472.7453549,484.0482417,460.0514519,460.4962272,469.8114991,473.6997703,478.5883731,418.7732389,428.5331653,409.4074246,397.3729581
CO2,ZMB,Zambia,3.700015775,3.857058714,4.26534121,4.569402729,4.61391713,4.77866292,4.782364402,4.335801001,4.126719353,3.751200886,3.746415936,3.446275736,3.337521703,3.245520956,3.186080219,3.190590146,3.285565496,3.251730464,3.528558747,3.650881636,3.027951573,3.135445615,3.137042228,2.844565367,2.386367377,2.356459696,1.982671464,2.498461259,2.342296431,1.927030397,1.950121446,1.965263041,2.065880168,2.237808164,2.300439526,2.470409179,2.405658499,2.208646178,2.361132104,2.649241864,2.921306365,3.287324746,4.350320709,4.578001794,5.009751407,5.319987771,5.803027583,7.077198888,8.056239782,7.026690461,7.477243028,7.764645845,7.806998322,8.058979391
CO2,ZWE,Zimbabwe,9.529529706,9.476805147,9.090939565,10.55153737,10.40068906,9.167706471,10.04779846,9.019109524,8.901894753,9.187533611,9.793698023,9.392527994,9.030607187,8.940521117,9.386154188,10.86503978,12.41268463,15.80926269,15.32591808,15.51776914,17.40870534,19.15097774,19.20132669,17.67218152,16.54845296,16.26602068,15.71731319,14.75645117,14.9696717,16.85154369,14.5954371,14.52413509,13.25600081,10.8569146,10.29207815,11.43637198,10.641134,10.4832301,8.223488537,7.940381345,10.06495619,15.84573376,12.74002202,12.71594887,12.59772252,12.68949314,11.26627526,10.58543366,12.27003914,11.1691502,9.072132782,10.62329012,10.96300391,11.74405128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,EU27,EU27,3516.04382,3527.064466,3673.20913,3865.983444,3806.132347,3715.356555,3975.200616,3954.643966,4100.039683,4246.21832,4164.759566,3986.064411,3888.899811,3867.409549,3900.300148,3914.655539,3922.064305,3965.669379,3958.503921,3965.110418,3809.701162,3757.681523,3613.938232,3548.076414,3537.374135,3588.879815,3689.898164,3618.845286,3610.857392,3545.710972,3563.255712,3616.028253,3604.86259,3704.949983,3711.532665,3689.081999,3705.972345,3668.600429,3579.798469,3305.536808,3413.786632,3317.83481,3251.387665,3168.344668,3025.896239,3086.214921,3094.776695,3118.707522,3049.51117,2908.156852,2641.187916,2833.755059,2756.906302,2512.06778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,GLOBAL TOTAL,GLOBAL TOTAL,15751.85804,15683.38982,16481.43608,17464.38365,17400.27586,17328.558,18317.0051,18871.70871,19491.22089,20031.85648,19782.50371,19411.71942,19164.98539,19310.26306,19942.49163,20206.55273,20565.53072,21224.63476,21984.32458,22370.54146,22680.40027,22809.52321,22709.73063,22802.87666,23033.27515,23679.3372,24145.44325,24598.14668,24756.30126,24939.59719,25725.4404,26031.16667,26433.2898,27656.82062,28948.74646,30044.54322,31065.09488,32232.51473,32431.24935,32020.67789,34003.64205,35059.57418,35521.71368,36221.13828,36427.76971,36300.46645,36423.6607,37047.47203,37974.55389,38066.43415,36154.30804,38121.01498,38246.62406,39023.93704
